Toko Fashion,,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,,,,,,
ORD04526,12/2/2025 20:31,Zahra Saputra,Merauke,Kemeja Formal,"336,000",1,0,"336,000",0,"336,000","27,000","2,266,000",COD,,FashionHub,2,XXL,Katun Twill,Pria
ORD04526,12/2/2025 20:31,Zahra Saputra,Merauke,Hoodie,"395,000",2,0,"790,000",0,"790,000","27,000","2,266,000",COD,,OutfitNow,2,L,Knitted,Pria
ORD04527,1/1/2025 8:49,Galih Kusuma,Surabaya,Blouse,"178,000",3,10,"534,000","53,400","480,600","17,000","975,500",e-Wallet,,OutfitNow,2,XL,Polyester,Pria
ORD04527,1/1/2025 8:49,Galih Kusuma,Surabaya,Celana Pendek,"177,000",3,10,"531,000","53,100","477,900","17,000","975,500",e-Wallet,,OutfitNow,2,XXL,Linen,Pria
ORD04528,5/15/2025 21:37,Dina Hidayat,Pangkalpinang,Celana Jeans,"458,000",1,0,"458,000",0,"458,000","24,000","1,768,000",Transfer Bank,,OutfitNow,2,M,Fleece,Pria
ORD04528,5/15/2025 21:37,Dina Hidayat,Pangkalpinang,Gamis,"596,000",1,0,"596,000",0,"596,000","24,000","1,768,000",Transfer Bank,,Toko Fashion App,4,L,Satin,Wanita
ORD04528,5/15/2025 21:37,Dina Hidayat,Pangkalpinang,Rok Midi,"345,000",2,0,"690,000",0,"690,000","24,000","1,768,000",Transfer Bank,,Toko Fashion App,4,S,Polyester,Pria
ORD04529,4/12/2025 14:52,Putri Kurniawan,Kupang,Hoodie,"317,000",2,0,"634,000",0,"634,000","24,000","1,441,000",Transfer Bank,,StyleMart,4,M,Denim,Pria
ORD04529,4/12/2025 14:52,Putri Kurniawan,Kupang,Dress Casual,"360,000",1,0,"360,000",0,"360,000","24,000","1,441,000",Transfer Bank,,StyleMart,4,S,Satin,Wanita
ORD04529,4/12/2025 14:52,Putri Kurniawan,Kupang,Cardigan,"423,000",1,0,"423,000",0,"423,000","24,000","1,441,000",Transfer Bank,,StyleMart,4,M,Twill,Wanita
ORD04530,8/4/2025 12:34,Andi Syahputra,Surabaya,Dress Formal,"569,000",1,0,"569,000",0,"569,000","24,000","1,244,000",Kartu Kredit,,FashionKita,2,M,Fleece,Pria
ORD04530,8/4/2025 12:34,Andi Syahputra,Surabaya,Dress Casual,"216,000",1,0,"216,000",0,"216,000","24,000","1,244,000",Kartu Kredit,,FashionKita,2,M,Viscose,Wanita
ORD04530,8/4/2025 12:34,Andi Syahputra,Surabaya,Hijab,"145,000",3,0,"435,000",0,"435,000","24,000","1,244,000",Kartu Kredit,,FashionKita,2,S,Acrylic,Wanita
ORD04531,11/7/2025 13:13,Yani Ananda,Pangkalpinang,Kaos Panjang,"105,000",3,0,"315,000",0,"315,000","27,000","2,659,000",Kartu Kredit,,FashionHub,5,S,Sutra,Wanita
ORD04531,11/7/2025 13:13,Yani Ananda,Pangkalpinang,Celana Chino,"394,000",2,0,"788,000",0,"788,000","27,000","2,659,000",Kartu Kredit,,FashionHub,5,XL,Katun,Wanita
ORD04531,11/7/2025 13:13,Yani Ananda,Pangkalpinang,Gamis,"517,000",2,0,"1,034,000",0,"1,034,000","27,000","2,659,000",Kartu Kredit,,FashionHub,5,XL,Ceruty,Wanita
ORD04531,11/7/2025 13:13,Yani Ananda,Pangkalpinang,Dress Formal,"495,000",1,0,"495,000",0,"495,000","27,000","2,659,000",Kartu Kredit,,OutfitNow,1,S,Cotton Combed,Pria
ORD04532,7/8/2025 8:23,Yani Maulana,Samarinda,Hijab,"140,000",1,0,"140,000",0,"140,000","27,000","1,831,000",COD,,OutfitNow,1,L,Katun Twill,Pria
ORD04532,7/8/2025 8:23,Yani Maulana,Samarinda,Celana Pendek,"220,000",3,0,"660,000",0,"660,000","27,000","1,831,000",COD,,OutfitNow,1,L,Woolpeach,Wanita
ORD04532,7/8/2025 8:23,Yani Maulana,Samarinda,Kaos Panjang,"167,000",2,0,"334,000",0,"334,000","27,000","1,831,000",COD,,OutfitNow,1,XXL,Satin,Wanita
ORD04532,7/8/2025 8:23,Yani Maulana,Samarinda,Cardigan,"335,000",2,0,"670,000",0,"670,000","27,000","1,831,000",COD,,FashionKita,3,L,Ceruty,Wanita
ORD04533,4/25/2025 16:40,Eka Hidayat,Jayapura,Kaos Pendek,"80,000",1,0,"80,000",0,"80,000","24,000","1,144,000",COD,,FashionKita,3,XL,Polyester,Pria
ORD04533,4/25/2025 16:40,Eka Hidayat,Jayapura,Hijab,"47,000",4,0,"188,000",0,"188,000","24,000","1,144,000",COD,,FashionKita,3,XXL,Katun,Pria
ORD04533,4/25/2025 16:40,Eka Hidayat,Jayapura,Dress Formal,"852,000",1,0,"852,000",0,"852,000","24,000","1,144,000",COD,,FashionKita,3,M,Acrylic,Wanita
ORD04534,11/4/2025 20:23,Clara Ramadhani,Pangkalpinang,Gamis,"355,000",1,0,"355,000",0,"355,000","17,000","872,000",COD,,Toko Fashion App,3,L,Jersey,Pria
ORD04534,11/4/2025 20:23,Clara Ramadhani,Pangkalpinang,Hoodie,"250,000",2,0,"500,000",0,"500,000","17,000","872,000",COD,,Toko Fashion App,3,S,Ceruty,Wanita
ORD04535,9/3/2025 9:23,Lestari Hidayat,Bengkulu,Kaos Panjang,"174,000",2,0,"348,000",0,"348,000","22,000","1,072,000",COD,,Toko Fashion App,3,XXL,Sutra,Wanita
ORD04535,9/3/2025 9:23,Lestari Hidayat,Bengkulu,Celana Chino,"351,000",2,0,"702,000",0,"702,000","22,000","1,072,000",COD,,StyleMart,4,XXL,Sutra,Wanita
ORD04536,3/20/2025 18:41,Zahra Rahmawati,Samarinda,Kaos Pendek,"122,000",1,0,"122,000",0,"122,000","20,000","785,000",COD,,StyleMart,4,XXL,Fleece,Pria
ORD04536,3/20/2025 18:41,Zahra Rahmawati,Samarinda,Sweater,"369,000",1,0,"369,000",0,"369,000","20,000","785,000",COD,,Toko Fashion App,4,S,Cotton Combed,Pria
ORD04536,3/20/2025 18:41,Zahra Rahmawati,Samarinda,Hoodie,"274,000",1,0,"274,000",0,"274,000","20,000","785,000",COD,,Toko Fashion App,4,XXL,Katun,Pria
ORD04537,12/9/2025 21:07,Yani Ramadhani,Sofifi,Kaos Pendek,"84,000",4,0,"336,000",0,"336,000","27,000","1,751,000",e-Wallet,,FashionKita,3,L,Jersey,Pria
ORD04537,12/9/2025 21:07,Yani Ramadhani,Sofifi,Celana Pendek,"202,000",4,0,"808,000",0,"808,000","27,000","1,751,000",e-Wallet,,FashionKita,3,M,Knitted,Pria
ORD04537,12/9/2025 21:07,Yani Ramadhani,Sofifi,Kaos Polo,"216,000",1,0,"216,000",0,"216,000","27,000","1,751,000",e-Wallet,,FashionKita,3,M,Fleece,Pria
ORD04537,12/9/2025 21:07,Yani Ramadhani,Sofifi,Hijab,"91,000",4,0,"364,000",0,"364,000","27,000","1,751,000",e-Wallet,,StyleMart,2,S,Katun,Pria
ORD04538,6/3/2025 12:43,Bella Hidayat,Pekanbaru,Celana Chino,"379,000",2,0,"758,000",0,"758,000","24,000","1,823,000",Kartu Kredit,,StyleMart,2,L,Katun,Pria
ORD04538,6/3/2025 12:43,Bella Hidayat,Pekanbaru,Cardigan,"429,000",1,0,"429,000",0,"429,000","24,000","1,823,000",Kartu Kredit,,StyleMart,2,XL,Polyester,Pria
ORD04538,6/3/2025 12:43,Bella Hidayat,Pekanbaru,Dress Formal,"612,000",1,0,"612,000",0,"612,000","24,000","1,823,000",Kartu Kredit,,StyleMart,2,M,Polyester,Wanita
ORD04539,7/9/2025 19:44,Hana Nugroho,Samarinda,Kemeja Formal,"208,000",1,0,"208,000",0,"208,000","24,000","1,279,000",Kartu Kredit,,Toko Fashion App,4,L,Twill,Pria
ORD04539,7/9/2025 19:44,Hana Nugroho,Samarinda,Celana Pendek,"230,000",3,0,"690,000",0,"690,000","24,000","1,279,000",Kartu Kredit,,Toko Fashion App,4,L,Acrylic,Wanita
ORD04539,7/9/2025 19:44,Hana Nugroho,Samarinda,Jaket Denim,"357,000",1,0,"357,000",0,"357,000","24,000","1,279,000",Kartu Kredit,,Toko Fashion App,4,L,Satin,Wanita
ORD04540,2/23/2025 15:33,Eka Syahputra,Surabaya,Cardigan,"184,000",2,0,"368,000",0,"368,000","17,000","966,000",Kartu Kredit,,FashionHub,2,M,Linen,Pria
ORD04540,2/23/2025 15:33,Eka Syahputra,Surabaya,Jaket Denim,"581,000",1,0,"581,000",0,"581,000","17,000","966,000",Kartu Kredit,,FashionHub,2,XL,Jersey,Pria
ORD04541,5/14/2025 14:25,Hana Halim,Yogyakarta,Jaket Denim,"303,000",2,0,"606,000",0,"606,000","27,000","1,614,000",Kartu Kredit,,FashionHub,2,L,Chambray,Pria
ORD04541,5/14/2025 14:25,Hana Halim,Yogyakarta,Gamis,"433,000",1,0,"433,000",0,"433,000","27,000","1,614,000",Kartu Kredit,,Toko Fashion App,3,S,Acrylic,Wanita
ORD04541,5/14/2025 14:25,Hana Halim,Yogyakarta,Kaos Pendek,"73,000",3,0,"219,000",0,"219,000","27,000","1,614,000",Kartu Kredit,,Toko Fashion App,3,XXL,Chambray,Pria
ORD04541,5/14/2025 14:25,Hana Halim,Yogyakarta,Celana Chino,"329,000",1,0,"329,000",0,"329,000","27,000","1,614,000",Kartu Kredit,,OutfitNow,5,M,Denim,Pria
ORD04542,7/25/2025 12:35,Yani Rahmawati,Surabaya,Dress Casual,"244,000",1,0,"244,000",0,"244,000","17,000","637,000",e-Wallet,,OutfitNow,5,L,Sutra,Wanita
ORD04542,7/25/2025 12:35,Yani Rahmawati,Surabaya,Kemeja Formal,"188,000",2,0,"376,000",0,"376,000","17,000","637,000",e-Wallet,,OutfitNow,5,L,Jersey,Pria
ORD04543,2/1/2025 13:43,Lestari Pradipta,Ambon,Kaos Panjang,"146,000",3,0,"438,000",0,"438,000","27,000","1,537,000",Kartu Kredit,,OutfitNow,5,L,Katun Twill,Pria
ORD04543,2/1/2025 13:43,Lestari Pradipta,Ambon,Hijab,"39,000",3,0,"117,000",0,"117,000","27,000","1,537,000",Kartu Kredit,,OutfitNow,5,S,Katun,Wanita
ORD04543,2/1/2025 13:43,Lestari Pradipta,Ambon,Kaos Pendek,"103,000",1,0,"103,000",0,"103,000","27,000","1,537,000",Kartu Kredit,,OutfitNow,5,L,Linen,Pria
ORD04543,2/1/2025 13:43,Lestari Pradipta,Ambon,Jaket Bomber,"426,000",2,0,"852,000",0,"852,000","27,000","1,537,000",Kartu Kredit,,FashionKita,5,M,Katun,Pria
ORD04544,3/19/2025 19:49,Clara Iskandar,Wamena,Gamis,"299,000",2,0,"598,000",0,"598,000","24,000","1,089,000",Transfer Bank,,FashionKita,5,L,Voal,Wanita
ORD04544,3/19/2025 19:49,Clara Iskandar,Wamena,Rok Midi,"366,000",1,0,"366,000",0,"366,000","24,000","1,089,000",Transfer Bank,,FashionKita,5,XL,Katun,Pria
ORD04544,3/19/2025 19:49,Clara Iskandar,Wamena,Hijab,"101,000",1,0,"101,000",0,"101,000","24,000","1,089,000",Transfer Bank,,FashionKita,5,L,Polyester,Pria
ORD04545,6/30/2025 8:27,Zahra Nugroho,Surabaya,Kemeja Formal,"336,000",1,0,"336,000",0,"336,000","24,000","1,116,000",COD,,OutfitNow,5,L,Satin,Wanita
ORD04545,6/30/2025 8:27,Zahra Nugroho,Surabaya,Dress Formal,"349,000",1,0,"349,000",0,"349,000","24,000","1,116,000",COD,,OutfitNow,5,L,Twill,Wanita
ORD04545,6/30/2025 8:27,Zahra Nugroho,Surabaya,Gamis,"407,000",1,0,"407,000",0,"407,000","24,000","1,116,000",COD,,OutfitNow,5,XL,Ceruty,Wanita
ORD04546,1/21/2025 11:42,Dewi Utami,Mamuju,Dress Formal,"852,000",1,0,"852,000",0,"852,000","24,000","1,689,000",COD,,StyleMart,2,L,Linen,Pria
ORD04546,1/21/2025 11:42,Dewi Utami,Mamuju,Hijab,"71,000",1,0,"71,000",0,"71,000","24,000","1,689,000",COD,,StyleMart,2,XXL,Silk Blend,Wanita
ORD04546,1/21/2025 11:42,Dewi Utami,Mamuju,Sweater,"371,000",2,0,"742,000",0,"742,000","24,000","1,689,000",COD,,StyleMart,2,XXL,Woolpeach,Wanita
ORD04547,10/26/2025 14:33,Eka Puspita,Manado,Celana Pendek,"227,000",1,0,"227,000",0,"227,000","17,000","679,000",e-Wallet,,Toko Fashion App,3,XL,Sutra,Wanita
ORD04547,10/26/2025 14:33,Eka Puspita,Manado,Celana Jeans,"435,000",1,0,"435,000",0,"435,000","17,000","679,000",e-Wallet,,Toko Fashion App,3,M,Ceruty,Wanita
ORD04548,3/4/2025 16:27,Aulia Iskandar,Pontianak,Dress Casual,"415,000",2,0,"830,000",0,"830,000","27,000","1,926,000",COD,,Toko Fashion App,3,XL,Acrylic,Pria
ORD04548,3/4/2025 16:27,Aulia Iskandar,Pontianak,Jaket Bomber,"236,000",1,0,"236,000",0,"236,000","27,000","1,926,000",COD,,StyleMart,5,L,Jersey,Pria
ORD04548,3/4/2025 16:27,Aulia Iskandar,Pontianak,Jaket Denim,"308,000",1,0,"308,000",0,"308,000","27,000","1,926,000",COD,,StyleMart,5,XL,Stretch Denim,Pria
ORD04548,3/4/2025 16:27,Aulia Iskandar,Pontianak,Celana Jeans,"525,000",1,0,"525,000",0,"525,000","27,000","1,926,000",COD,,FashionKita,5,XL,Katun,Wanita
ORD04549,4/13/2025 10:09,Citra Kurniawan,Palangka Raya,Celana Jeans,"322,000",2,0,"644,000",0,"644,000","24,000","1,103,000",e-Wallet,,FashionKita,5,XL,Polyester,Pria
ORD04549,4/13/2025 10:09,Citra Kurniawan,Palangka Raya,Kemeja Casual,"235,000",1,0,"235,000",0,"235,000","24,000","1,103,000",e-Wallet,,FashionKita,5,L,Chambray,Pria
ORD04549,4/13/2025 10:09,Citra Kurniawan,Palangka Raya,Blouse,"200,000",1,0,"200,000",0,"200,000","24,000","1,103,000",e-Wallet,,FashionKita,5,L,Katun,Pria
ORD04550,8/18/2025 20:02,Ani Hidayat,Pontianak,Sweater,"427,000",2,0,"854,000",0,"854,000","22,000","1,093,000",Kartu Kredit,,StyleMart,1,M,Denim,Pria
ORD04550,8/18/2025 20:02,Ani Hidayat,Pontianak,Hoodie,"217,000",1,0,"217,000",0,"217,000","22,000","1,093,000",Kartu Kredit,,StyleMart,1,XL,Katun,Pria
ORD04551,7/4/2025 10:24,Yani Santoso,Manokwari,Kemeja Formal,"278,000",1,0,"278,000",0,"278,000","24,000","1,230,000",COD,,StyleMart,1,XXL,Satin,Wanita
ORD04551,7/4/2025 10:24,Yani Santoso,Manokwari,Kaos Panjang,"148,000",3,0,"444,000",0,"444,000","24,000","1,230,000",COD,,StyleMart,4,L,Wool,Pria
ORD04551,7/4/2025 10:24,Yani Santoso,Manokwari,Celana Jeans,"242,000",2,0,"484,000",0,"484,000","24,000","1,230,000",COD,,StyleMart,4,L,Fleece,Pria
ORD04552,8/22/2025 17:21,Eka Kusuma,Semarang,Jaket Bomber,"453,000",1,0,"453,000",0,"453,000","24,000","1,728,000",Kartu Kredit,,FashionHub,3,M,Katun Oxford,Pria
ORD04552,8/22/2025 17:21,Eka Kusuma,Semarang,Jaket Denim,"518,000",2,0,"1,036,000",0,"1,036,000","24,000","1,728,000",Kartu Kredit,,FashionHub,3,L,Jersey,Pria
ORD04552,8/22/2025 17:21,Eka Kusuma,Semarang,Dress Casual,"215,000",1,0,"215,000",0,"215,000","24,000","1,728,000",Kartu Kredit,,FashionHub,3,XL,Denim,Pria
ORD04553,1/20/2025 9:28,Sari Kurniawan,Semarang,Kemeja Formal,"321,000",1,0,"321,000",0,"321,000","24,000","1,766,000",COD,,OutfitNow,3,XXL,Nylon,Pria
ORD04553,1/20/2025 9:28,Sari Kurniawan,Semarang,Dress Casual,"241,000",1,0,"241,000",0,"241,000","24,000","1,766,000",COD,,OutfitNow,3,S,Chambray,Pria
ORD04553,1/20/2025 9:28,Sari Kurniawan,Semarang,Jaket Denim,"590,000",2,0,"1,180,000",0,"1,180,000","24,000","1,766,000",COD,,OutfitNow,3,M,Katun,Wanita
ORD04554,1/23/2025 17:40,Vina Halim,Nabire,Gamis,"459,000",1,0,"459,000",0,"459,000","22,000","1,177,000",Transfer Bank,,OutfitNow,1,XXL,Katun Oxford,Pria
ORD04554,1/23/2025 17:40,Vina Halim,Nabire,Cardigan,"348,000",2,0,"696,000",0,"696,000","22,000","1,177,000",Transfer Bank,,OutfitNow,1,S,Katun,Wanita
ORD04555,1/13/2025 19:55,Hana Setiawan,Makassar,Kemeja Casual,"163,000",3,0,"489,000",0,"489,000","24,000","1,123,000",e-Wallet,,OutfitNow,1,M,Denim,Pria
ORD04555,1/13/2025 19:55,Hana Setiawan,Makassar,Sweater,"283,000",1,0,"283,000",0,"283,000","24,000","1,123,000",e-Wallet,,OutfitNow,4,XXL,Woolpeach,Wanita
ORD04555,1/13/2025 19:55,Hana Setiawan,Makassar,Celana Pendek,"109,000",3,0,"327,000",0,"327,000","24,000","1,123,000",e-Wallet,,OutfitNow,4,M,Acrylic,Wanita
ORD04556,12/24/2025 11:08,Dina Rahmawati,Palu,Celana Jeans,"278,000",1,0,"278,000",0,"278,000","17,000","549,000",Kartu Kredit,,StyleMart,1,XL,Chambray,Pria
ORD04556,12/24/2025 11:08,Dina Rahmawati,Palu,Hijab,"127,000",2,0,"254,000",0,"254,000","17,000","549,000",Kartu Kredit,,StyleMart,1,XXL,Wool,Pria
ORD04557,7/12/2025 8:50,Budi Saputra,Wamena,Kemeja Casual,"265,000",2,0,"530,000",0,"530,000","27,000","2,026,000",Kartu Kredit,,StyleMart,1,L,Jersey,Pria
ORD04557,7/12/2025 8:50,Budi Saputra,Wamena,Hoodie,"252,000",2,0,"504,000",0,"504,000","27,000","2,026,000",Kartu Kredit,,StyleMart,4,XXL,Stretch Denim,Pria
ORD04557,7/12/2025 8:50,Budi Saputra,Wamena,Celana Pendek,"189,000",3,0,"567,000",0,"567,000","27,000","2,026,000",Kartu Kredit,,StyleMart,4,M,Polyester,Wanita
ORD04557,7/12/2025 8:50,Budi Saputra,Wamena,Dress Casual,"199,000",2,0,"398,000",0,"398,000","27,000","2,026,000",Kartu Kredit,,FashionHub,1,XL,Katun,Pria
ORD04558,3/15/2025 10:13,Dewi Saputra,Palangka Raya,Blouse,"179,000",2,0,"358,000",0,"358,000","27,000","1,431,000",Transfer Bank,,FashionHub,1,L,Polyester,Pria
ORD04558,3/15/2025 10:13,Dewi Saputra,Palangka Raya,Sweater,"339,000",1,0,"339,000",0,"339,000","27,000","1,431,000",Transfer Bank,,FashionHub,1,L,Katun,Pria
ORD04558,3/15/2025 10:13,Dewi Saputra,Palangka Raya,Dress Casual,"201,000",2,0,"402,000",0,"402,000","27,000","1,431,000",Transfer Bank,,FashionHub,1,M,Rayon,Wanita
ORD04558,3/15/2025 10:13,Dewi Saputra,Palangka Raya,Kemeja Formal,"305,000",1,0,"305,000",0,"305,000","27,000","1,431,000",Transfer Bank,,StyleMart,4,M,Rayon,Wanita
ORD04559,9/24/2025 12:42,Nanda Iskandar,Wamena,Celana Chino,"368,000",1,0,"368,000",0,"368,000","27,000","1,064,000",COD,,StyleMart,4,XL,Knitted,Pria
ORD04559,9/24/2025 12:42,Nanda Iskandar,Wamena,Celana Pendek,"176,000",1,0,"176,000",0,"176,000","27,000","1,064,000",COD,,StyleMart,4,L,Viscose,Wanita
ORD04559,9/24/2025 12:42,Nanda Iskandar,Wamena,Sweater,"219,000",2,0,"438,000",0,"438,000","27,000","1,064,000",COD,,StyleMart,4,XXL,Twill,Pria
ORD04559,9/24/2025 12:42,Nanda Iskandar,Wamena,Hijab,"55,000",1,0,"55,000",0,"55,000","27,000","1,064,000",COD,,Toko Fashion App,5,L,Katun Twill,Pria
ORD04560,7/27/2025 8:09,Dewi Puspita,Palembang,Celana Chino,"232,000",1,0,"232,000",0,"232,000","24,000","1,574,000",Kartu Kredit,,Toko Fashion App,5,XL,Jersey,Pria
ORD04560,7/27/2025 8:09,Dewi Puspita,Palembang,Legging,"204,000",3,0,"612,000",0,"612,000","24,000","1,574,000",Kartu Kredit,,Toko Fashion App,5,XXL,Knitted,Pria
ORD04560,7/27/2025 8:09,Dewi Puspita,Palembang,Rok Midi,"353,000",2,0,"706,000",0,"706,000","24,000","1,574,000",Kartu Kredit,,Toko Fashion App,5,XL,Ceruty,Wanita
ORD04561,10/16/2025 18:45,Galih Iskandar,Banjarbaru,Celana Jeans,"449,000",1,0,"449,000",0,"449,000","17,000","889,000",Kartu Kredit,,Toko Fashion App,5,XL,Katun Twill,Pria
ORD04561,10/16/2025 18:45,Galih Iskandar,Banjarbaru,Jaket Bomber,"423,000",1,0,"423,000",0,"423,000","17,000","889,000",Kartu Kredit,,Toko Fashion App,5,XL,Polyester,Wanita
ORD04562,7/19/2025 20:35,Yani Ananda,Surabaya,Sweater,"336,000",2,0,"672,000",0,"672,000","22,000","1,276,000",COD,,Toko Fashion App,5,M,Twill,Wanita
ORD04562,7/19/2025 20:35,Yani Ananda,Surabaya,Kemeja Casual,"291,000",2,0,"582,000",0,"582,000","22,000","1,276,000",COD,,Toko Fashion App,3,M,Denim,Pria
ORD04563,8/31/2025 14:27,Putri Halim,Medan,Kaos Pendek,"127,000",1,0,"127,000",0,"127,000","17,000","537,000",Kartu Kredit,,Toko Fashion App,3,XL,Polyester,Pria
ORD04563,8/31/2025 14:27,Putri Halim,Medan,Hoodie,"393,000",1,0,"393,000",0,"393,000","17,000","537,000",Kartu Kredit,,StyleMart,4,M,Knitted,Pria
ORD04564,10/7/2025 20:57,Budi Hidayat,Samarinda,Jaket Denim,"581,000",2,0,"1,162,000",0,"1,162,000","24,000","2,416,000",Transfer Bank,,StyleMart,4,L,Linen,Pria
ORD04564,10/7/2025 20:57,Budi Hidayat,Samarinda,Dress Formal,"882,000",1,0,"882,000",0,"882,000","24,000","2,416,000",Transfer Bank,,Toko Fashion App,2,L,Jersey,Pria
ORD04564,10/7/2025 20:57,Budi Hidayat,Samarinda,Celana Pendek,"116,000",3,0,"348,000",0,"348,000","24,000","2,416,000",Transfer Bank,,Toko Fashion App,2,XL,Polyester,Pria
ORD04565,9/11/2025 11:58,Clara Ramadhani,Mamuju,Celana Pendek,"122,000",1,0,"122,000",0,"122,000","24,000","1,448,000",e-Wallet,,StyleMart,3,XL,Cotton,Pria
ORD04565,9/11/2025 11:58,Clara Ramadhani,Mamuju,Rok Midi,"330,000",2,0,"660,000",0,"660,000","24,000","1,448,000",e-Wallet,,StyleMart,3,L,Satin,Wanita
ORD04565,9/11/2025 11:58,Clara Ramadhani,Mamuju,Kemeja Formal,"321,000",2,0,"642,000",0,"642,000","24,000","1,448,000",e-Wallet,,StyleMart,3,M,Katun,Pria
ORD04566,6/25/2025 12:14,Wahyu Pradipta,Manokwari,Kaos Pendek,"86,000",3,0,"258,000",0,"258,000","20,000","771,000",Transfer Bank,,OutfitNow,4,M,Polyester,Pria
ORD04566,6/25/2025 12:14,Wahyu Pradipta,Manokwari,Kaos Panjang,"102,000",2,0,"204,000",0,"204,000","20,000","771,000",Transfer Bank,,OutfitNow,4,S,Twill,Wanita
ORD04566,6/25/2025 12:14,Wahyu Pradipta,Manokwari,Celana Jeans,"289,000",1,0,"289,000",0,"289,000","20,000","771,000",Transfer Bank,,OutfitNow,4,L,Katun Oxford,Pria
ORD04567,11/25/2025 10:54,Zahra Ananda,Tanjungpinang,Kemeja Formal,"264,000",1,0,"264,000",0,"264,000","27,000","2,122,000",Transfer Bank,,StyleMart,4,M,Cotton Combed,Pria
ORD04567,11/25/2025 10:54,Zahra Ananda,Tanjungpinang,Legging,"235,000",2,0,"470,000",0,"470,000","27,000","2,122,000",Transfer Bank,,StyleMart,4,L,Cotton Combed,Pria
ORD04567,11/25/2025 10:54,Zahra Ananda,Tanjungpinang,Blouse,"311,000",3,0,"933,000",0,"933,000","27,000","2,122,000",Transfer Bank,,StyleMart,4,XL,Denim,Pria
ORD04567,11/25/2025 10:54,Zahra Ananda,Tanjungpinang,Kemeja Casual,"214,000",2,0,"428,000",0,"428,000","27,000","2,122,000",Transfer Bank,,FashionKita,2,XL,Twill,Pria
ORD04568,1/28/2025 11:52,Gita Ramadhani,Tanjungpinang,Hoodie,"311,000",1,0,"311,000",0,"311,000","17,000","904,000",Transfer Bank,,FashionKita,2,S,Polyester,Wanita
ORD04568,1/28/2025 11:52,Gita Ramadhani,Tanjungpinang,Sweater,"288,000",2,0,"576,000",0,"576,000","17,000","904,000",Transfer Bank,,FashionKita,2,S,Viscose,Wanita
ORD04569,9/30/2025 11:21,Wahyu Fauziah,Medan,Dress Formal,"487,000",1,0,"487,000",0,"487,000","27,000","1,926,000",Transfer Bank,,FashionKita,2,M,Linen,Pria
ORD04569,9/30/2025 11:21,Wahyu Fauziah,Medan,Celana Pendek,"168,000",4,0,"672,000",0,"672,000","27,000","1,926,000",Transfer Bank,,Toko Fashion App,4,XXL,Fleece,Pria
ORD04569,9/30/2025 11:21,Wahyu Fauziah,Medan,Jaket Bomber,"338,000",1,0,"338,000",0,"338,000","27,000","1,926,000",Transfer Bank,,Toko Fashion App,4,M,Knitted,Pria
ORD04569,9/30/2025 11:21,Wahyu Fauziah,Medan,Hijab,"134,000",3,0,"402,000",0,"402,000","27,000","1,926,000",Transfer Bank,,OutfitNow,1,M,Silk Blend,Wanita
ORD04570,11/4/2025 16:35,Bayu Maulana,Sofifi,Kemeja Casual,"265,000",2,0,"530,000",0,"530,000","27,000","2,149,000",Kartu Kredit,,OutfitNow,1,L,Polyester,Pria
ORD04570,11/4/2025 16:35,Bayu Maulana,Sofifi,Kemeja Formal,"268,000",1,0,"268,000",0,"268,000","27,000","2,149,000",Kartu Kredit,,OutfitNow,1,XL,Scuba,Pria
ORD04570,11/4/2025 16:35,Bayu Maulana,Sofifi,Gamis,"482,000",2,0,"964,000",0,"964,000","27,000","2,149,000",Kartu Kredit,,OutfitNow,1,XXL,Ceruty,Wanita
ORD04570,11/4/2025 16:35,Bayu Maulana,Sofifi,Legging,"120,000",3,0,"360,000",0,"360,000","27,000","2,149,000",Kartu Kredit,,StyleMart,4,XXL,Linen,Pria
ORD04571,6/16/2025 15:24,Ani Utami,Tanjung Selor,Jaket Bomber,"328,000",2,0,"656,000",0,"656,000","17,000","929,000",Kartu Kredit,,StyleMart,4,XL,Katun Oxford,Pria
ORD04571,6/16/2025 15:24,Ani Utami,Tanjung Selor,Rok Midi,"256,000",1,0,"256,000",0,"256,000","17,000","929,000",Kartu Kredit,,StyleMart,4,XL,Sutra,Wanita
ORD04572,6/27/2025 20:38,Andi Syahputra,Ambon,Celana Jeans,"301,000",1,0,"301,000",0,"301,000","27,000","2,076,000",e-Wallet,,StyleMart,4,S,Nylon,Wanita
ORD04572,6/27/2025 20:38,Andi Syahputra,Ambon,Celana Chino,"374,000",1,0,"374,000",0,"374,000","27,000","2,076,000",e-Wallet,,OutfitNow,4,XXL,Nylon,Pria
ORD04572,6/27/2025 20:38,Andi Syahputra,Ambon,Jaket Bomber,"481,000",2,0,"962,000",0,"962,000","27,000","2,076,000",e-Wallet,,OutfitNow,4,L,Twill,Wanita
ORD04572,6/27/2025 20:38,Andi Syahputra,Ambon,Kaos Pendek,"103,000",4,0,"412,000",0,"412,000","27,000","2,076,000",e-Wallet,,FashionKita,2,L,Denim,Pria
ORD04573,1/1/2025 15:09,Yani Ananda,Denpasar,Celana Jeans,"240,000",1,10,"240,000","24,000","216,000","20,000","762,500",Transfer Bank,,FashionKita,2,S,Katun,Pria
